reportingunitID,reportingunitName,state-county-subunit,last,party,votepct
46119,Middlebury,50-001-46119,Segal,BdR,0.000232
46119,Middlebury,50-001-46119,Kopitke,Ind,0.000232
46119,Middlebury,50-001-46119,Pierce,Una,0.000232
46119,Middlebury,50-001-46119,De La Fuente,ALP,0.0
46119,Middlebury,50-001-46119,Scalf,Ind,0.0
46119,Middlebury,50-001-46119,Swing,Oth,0.0
46119,Middlebury,50-001-46119,McCormic,Oth,0.0
46120,Middlesex,50-023-46120,Biden,Dem,0.787903
46120,Middlesex,50-023-46120,Trump,GOP,0.18629
46120,Middlesex,50-023-46120,Jorgensen,Lib,0.009677
46120,Middlesex,50-023-46120,Hawkins,Grn,0.004032
46120,Middlesex,50-023-46120,Paige,Ind,0.004032
46120,Middlesex,50-023-46120,West,Ind,0.002419
46120,Middlesex,50-023-46120,Swing,Oth,0.001613
46120,Middlesex,50-023-46120,Segal,BdR,0.000806
46120,Middlesex,50-023-46120,Blankenship,CST,0.000806
46120,Middlesex,50-023-46120,Kopitke,Ind,0.000806
46120,Middlesex,50-023-46120,LaFontaine,Ind,0.000806
46120,Middlesex,50-023-46120,Pierce,Una,0.000806
46120,Middlesex,50-023-46120,De La Fuente,ALP,0.0
46120,Middlesex,50-023-46120,Carroll,ASP,0.0
46120,Middlesex,50-023-46120,Huber,AVP,0.0
46120,Middlesex,50-023-46120,Duncan,Ind,0.0
46120,Middlesex,50-023-46120,Scalf,Ind,0.0
46120,Middlesex,50-023-46120,La Riva,LUn,0.0
46120,Middlesex,50-023-46120,McCormic,Oth,0.0
46120,Middlesex,50-023-46120,Collins,Pro,0.0
46120,Middlesex,50-023-46120,Kennedy,SWP,0.0
46121,Middletown Springs,50-021-46121,Biden,Dem,0.565138
46121,Middletown Springs,50-021-46121,Trump,GOP,0.412844
46121,Middletown Springs,50-021-46121,LaFontaine,Ind,0.005505
46121,Middletown Springs,50-021-46121,Paige,Ind,0.005505
46121,Middletown Springs,50-021-46121,Jorgensen,Lib,0.005505
46121,Middletown Springs,50-021-46121,West,Ind,0.00367
46121,Middletown Springs,50-021-46121,Scalf,Ind,0.001835
46121,Middletown Springs,50-021-46121,De La Fuente,ALP,0.0
46121,Middletown Springs,50-021-46121,Carroll,ASP,0.0
46121,Middletown Springs,50-021-46121,Huber,AVP,0.0
46121,Middletown Springs,50-021-46121,Segal,BdR,0.0
46121,Middletown Springs,50-021-46121,Blankenship,CST,0.0
46121,Middletown Springs,50-021-46121,Hawkins,Grn,0.0
46121,Middletown Springs,50-021-46121,Duncan,Ind,0.0
46121,Middletown Springs,50-021-46121,Kopitke,Ind,0.0
46121,Middletown Springs,50-021-46121,La Riva,LUn,0.0
46121,Middletown Springs,50-021-46121,Swing,Oth,0.0
46121,Middletown Springs,50-021-46121,McCormic,Oth,0.0
46121,Middletown Springs,50-021-46121,Collins,Pro,0.0
46121,Middletown Springs,50-021-46121,Kennedy,SWP,0.0
46121,Middletown Springs,50-021-46121,Pierce,Una,0.0
46122,Milton,50-007-46122,Biden,Dem,0.544005
46122,Milton,50-007-46122,Trump,GOP,0.424923
46122,Milton,50-007-46122,Jorgensen,Lib,0.0109
46122,Milton,50-007-46122,West,Ind,0.005043
46122,Milton,50-007-46122,Paige,Ind,0.003416
46122,Milton,50-007-46122,LaFontaine,Ind,0.003254
46122,Milton,50-007-46122,Hawkins,Grn,0.001627
46122,Milton,50-007-46122,Blankenship,CST,0.001139
46122,Milton,50-007-46122,Collins,Pro,0.000976
46122,Milton,50-007-46122,Duncan,Ind,0.000813
46122,Milton,50-007-46122,Kennedy,SWP,0.000813
46122,Milton,50-007-46122,Swing,Oth,0.000651
46122,Milton,50-007-46122,Carroll,ASP,0.000488
46122,Milton,50-007-46122,La Riva,LUn,0.000488
46122,Milton,50-007-46122,Pierce,Una,0.000488
46122,Milton,50-007-46122,McCormic,Oth,0.000325
46122,Milton,50-007-46122,Huber,AVP,0.000163
46122,Milton,50-007-46122,Segal,BdR,0.000163
46122,Milton,50-007-46122,Kopitke,Ind,0.000163
46122,Milton,50-007-46122,Scalf,Ind,0.000163
46122,Milton,50-007-46122,De La Fuente,ALP,0.0
46123,Monkton,50-001-46123,Biden,Dem,0.690647
46123,Monkton,50-001-46123,Trump,GOP,0.284173
46123,Monkton,50-001-46123,Jorgensen,Lib,0.01295
46123,Monkton,50-001-46123,LaFontaine,Ind,0.003597
46123,Monkton,50-001-46123,West,Ind,0.002878
46123,Monkton,50-001-46123,Huber,AVP,0.001439
46123,Monkton,50-001-46123,Hawkins,Grn,0.001439
46123,Monkton,50-001-46123,Paige,Ind,0.001439
46123,Monkton,50-001-46123,Swing,Oth,0.000719
46123,Monkton,50-001-46123,Collins,Pro,0.000719
46123,Monkton,50-001-46123,De La Fuente,ALP,0.0
46123,Monkton,50-001-46123,Carroll,ASP,0.0
46123,Monkton,50-001-46123,Segal,BdR,0.0
46123,Monkton,50-001-46123,Blankenship,CST,0.0
46123,Monkton,50-001-46123,Kopitke,Ind,0.0
46123,Monkton,50-001-46123,Duncan,Ind,0.0
46123,Monkton,50-001-46123,Scalf,Ind,0.0
46123,Monkton,50-001-46123,La Riva,LUn,0.0
46123,Monkton,50-001-46123,McCormic,Oth,0.0
46123,Monkton,50-001-46123,Kennedy,SWP,0.0
46123,Monkton,50-001-46123,Pierce,Una,0.0
46124,Montgomery,50-011-46124,Biden,Dem,0.600267
46124,Montgomery,50-011-46124,Trump,GOP,0.371658
46124,Montgomery,50-011-46124,Jorgensen,Lib,0.013369
46124,Montgomery,50-011-46124,Carroll,ASP,0.004011
46124,Montgomery,50-011-46124,Hawkins,Grn,0.004011
46124,Montgomery,50-011-46124,Paige,Ind,0.004011
46124,Montgomery,50-011-46124,West,Ind,0.002674
46124,Montgomery,50-011-46124,De La Fuente,ALP,0.0
46124,Montgomery,50-011-46124,Huber,AVP,0.0
46124,Montgomery,50-011-46124,Segal,BdR,0.0
46124,Montgomery,50-011-46124,Blankenship,CST,0.0
46124,Montgomery,50-011-46124,Scalf,Ind,0.0
46124,Montgomery,50-011-46124,Duncan,Ind,0.0
46124,Montgomery,50-011-46124,LaFontaine,Ind,0.0
46124,Montgomery,50-011-46124,Kopitke,Ind,0.0
46124,Montgomery,50-011-46124,La Riva,LUn,0.0
46124,Montgomery,50-011-46124,McCormic,Oth,0.0
46124,Montgomery,50-011-46124,Swing,Oth,0.0
46124,Montgomery,50-011-46124,Collins,Pro,0.0
46124,Montgomery,50-011-46124,Kennedy,SWP,0.0
46124,Montgomery,50-011-46124,Pierce,Una,0.0
46125,Montpelier City,50-023-46125,Biden,Dem,0.88751
46125,Montpelier City,50-023-46125,Trump,GOP,0.090768
46125,Montpelier City,50-023-46125,Hawkins,Grn,0.007952
46125,Montpelier City,50-023-46125,Jorgensen,Lib,0.005818
46125,Montpelier City,50-023-46125,LaFontaine,Ind,0.002327
46125,Montpelier City,50-023-46125,West,Ind,0.001939
46125,Montpelier City,50-023-46125,Paige,Ind,0.000776
46125,Montpelier City,50-023-46125,Kennedy,SWP,0.000582
46125,Montpelier City,50-023-46125,Carroll,ASP,0.000388
46125,Montpelier City,50-023-46125,Segal,BdR,0.000388
46125,Montpelier City,50-023-46125,McCormic,Oth,0.000388
46125,Montpelier City,50-023-46125,Huber,AVP,0.000194
46125,Montpelier City,50-023-46125,Blankenship,CST,0.000194
46125,Montpelier City,50-023-46125,Kopitke,Ind,0.000194
46125,Montpelier City,50-023-46125,La Riva,LUn,0.000194
46125,Montpelier City,50-023-46125,Swing,Oth,0.000194
46125,Montpelier City,50-023-46125,Pierce,Una,0.000194
46125,Montpelier City,50-023-46125,De La Fuente,ALP,0.0
46125,Montpelier City,50-023-46125,Duncan,Ind,0.0
46125,Montpelier City,50-023-46125,Scalf,Ind,0.0
46125,Montpelier City,50-023-46125,Collins,Pro,0.0
46126,Moretown,50-023-46126,Biden,Dem,0.792808
46126,Moretown,50-023-46126,Trump,GOP,0.190925
46126,Moretown,50-023-46126,Paige,Ind,0.005993
46126,Moretown,50-023-46126,West,Ind,0.003425
46126,Moretown,50-023-46126,Jorgensen,Lib,0.002568
46126,Moretown,50-023-46126,Hawkins,Grn,0.001712
46126,Moretown,50-023-46126,Blankenship,CST,0.000856
46126,Moretown,50-023-46126,LaFontaine,Ind,0.000856
46126,Moretown,50-023-46126,La Riva,LUn,0.000856
46126,Moretown,50-023-46126,De La Fuente,ALP,0.0
46126,Moretown,50-023-46126,Carroll,ASP,0.0
46126,Moretown,50-023-46126,Huber,AVP,0.0
46126,Moretown,50-023-46126,Segal,BdR,0.0
46126,Moretown,50-023-46126,Kopitke,Ind,0.0
46126,Moretown,50-023-46126,Scalf,Ind,0.0
46126,Moretown,50-023-46126,Duncan,Ind,0.0
46126,Moretown,50-023-46126,Swing,Oth,0.0
46126,Moretown,50-023-46126,McCormic,Oth,0.0
46126,Moretown,50-023-46126,Collins,Pro,0.0
46126,Moretown,50-023-46126,Kennedy,SWP,0.0
46126,Moretown,50-023-46126,Pierce,Una,0.0
46127,Morgan,50-019-46127,Trump,GOP,0.545
46127,Morgan,50-019-46127,Biden,Dem,0.43
46127,Morgan,50-019-46127,Jorgensen,Lib,0.015
46127,Morgan,50-019-46127,Hawkins,Grn,0.005
46127,Morgan,50-019-46127,LaFontaine,Ind,0.005
46127,Morgan,50-019-46127,De La Fuente,ALP,0.0
46127,Morgan,50-019-46127,Carroll,ASP,0.0
46127,Morgan,50-019-46127,Huber,AVP,0.0
46127,Morgan,50-019-46127,Segal,BdR,0.0
46127,Morgan,50-019-46127,Blankenship,CST,0.0
46127,Morgan,50-019-46127,Kopitke,Ind,0.0
46127,Morgan,50-019-46127,Paige,Ind,0.0
46127,Morgan,50-019-46127,Scalf,Ind,0.0
46127,Morgan,50-019-46127,Duncan,Ind,0.0
46127,Morgan,50-019-46127,West,Ind,0.0
46127,Morgan,50-019-46127,La Riva,LUn,0.0
46127,Morgan,50-019-46127,Swing,Oth,0.0
46127,Morgan,50-019-46127,McCormic,Oth,0.0
46127,Morgan,50-019-46127,Collins,Pro,0.0
46127,Morgan,50-019-46127,Kennedy,SWP,0.0
46127,Morgan,50-019-46127,Pierce,Una,0.0
46128,Morristown,50-015-46128,Biden,Dem,0.70832
46128,Morristown,50-015-46128,Trump,GOP,0.261538
46128,Morristown,50-015-46128,Jorgensen,Lib,0.011303
46128,Morristown,50-015-46128,West,Ind,0.004082
46128,Morristown,50-015-46128,Paige,Ind,0.003454
46128,Morristown,50-015-46128,Hawkins,Grn,0.00314
46128,Morristown,50-015-46128,LaFontaine,Ind,0.00314
46128,Morristown,50-015-46128,La Riva,LUn,0.001884
46128,Morristown,50-015-46128,Blankenship,CST,0.000942
46128,Morristown,50-015-46128,Collins,Pro,0.000942
46128,Morristown,50-015-46128,Carroll,ASP,0.000314
46128,Morristown,50-015-46128,Huber,AVP,0.000314
46128,Morristown,50-015-46128,McCormic,Oth,0.000314
46128,Morristown,50-015-46128,Kennedy,SWP,0.000314
46128,Morristown,50-015-46128,De La Fuente,ALP,0.0
46128,Morristown,50-015-46128,Segal,BdR,0.0
46128,Morristown,50-015-46128,Duncan,Ind,0.0
46128,Morristown,50-015-46128,Kopitke,Ind,0.0
46128,Morristown,50-015-46128,Scalf,Ind,0.0
46128,Morristown,50-015-46128,Swing,Oth,0.0
46128,Morristown,50-015-46128,Pierce,Una,0.0
46129,Mount Holly,50-021-46129,Biden,Dem,0.534911
46129,Mount Holly,50-021-46129,Trump,GOP,0.443787
46129,Mount Holly,50-021-46129,West,Ind,0.008284
46129,Mount Holly,50-021-46129,Paige,Ind,0.005917
46129,Mount Holly,50-021-46129,Jorgensen,Lib,0.002367
46129,Mount Holly,50-021-46129,Blankenship,CST,0.001183
46129,Mount Holly,50-021-46129,Hawkins,Grn,0.001183
46129,Mount Holly,50-021-46129,Scalf,Ind,0.001183
46129,Mount Holly,50-021-46129,LaFontaine,Ind,0.001183
46129,Mount Holly,50-021-46129,De La Fuente,ALP,0.0
46129,Mount Holly,50-021-46129,Carroll,ASP,0.0
46129,Mount Holly,50-021-46129,Huber,AVP,0.0
46129,Mount Holly,50-021-46129,Segal,BdR,0.0
46129,Mount Holly,50-021-46129,Duncan,Ind,0.0
46129,Mount Holly,50-021-46129,Kopitke,Ind,0.0
46129,Mount Holly,50-021-46129,La Riva,LUn,0.0
46129,Mount Holly,50-021-46129,McCormic,Oth,0.0
46129,Mount Holly,50-021-46129,Swing,Oth,0.0
46129,Mount Holly,50-021-46129,Collins,Pro,0.0
46129,Mount Holly,50-021-46129,Kennedy,SWP,0.0
46129,Mount Holly,50-021-46129,Pierce,Una,0.0
46130,Mount Tabor,50-021-46130,Trump,GOP,0.486957
46130,Mount Tabor,50-021-46130,Biden,Dem,0.478261
46130,Mount Tabor,50-021-46130,Paige,Ind,0.017391
46130,Mount Tabor,50-021-46130,West,Ind,0.008696
46130,Mount Tabor,50-021-46130,Jorgensen,Lib,0.008696
46130,Mount Tabor,50-021-46130,De La Fuente,ALP,0.0
46130,Mount Tabor,50-021-46130,Carroll,ASP,0.0
46130,Mount Tabor,50-021-46130,Huber,AVP,0.0
46130,Mount Tabor,50-021-46130,Segal,BdR,0.0
46130,Mount Tabor,50-021-46130,Blankenship,CST,0.0
46130,Mount Tabor,50-021-46130,Hawkins,Grn,0.0
46130,Mount Tabor,50-021-46130,Scalf,Ind,0.0
46130,Mount Tabor,50-021-46130,Duncan,Ind,0.0
46130,Mount Tabor,50-021-46130,LaFontaine,Ind,0.0
46130,Mount Tabor,50-021-46130,Kopitke,Ind,0.0
46130,Mount Tabor,50-021-46130,La Riva,LUn,0.0
46130,Mount Tabor,50-021-46130,McCormic,Oth,0.0
46130,Mount Tabor,50-021-46130,Swing,Oth,0.0
46130,Mount Tabor,50-021-46130,Collins,Pro,0.0
46130,Mount Tabor,50-021-46130,Kennedy,SWP,0.0
46130,Mount Tabor,50-021-46130,Pierce,Una,0.0
46131,Newark,50-005-46131,Biden,Dem,0.491279
46131,Newark,50-005-46131,Trump,GOP,0.462209
46131,Newark,50-005-46131,Jorgensen,Lib,0.008721
46131,Newark,50-005-46131,LaFontaine,Ind,0.005814
46131,Newark,50-005-46131,Paige,Ind,0.005814
46131,Newark,50-005-46131,McCormic,Oth,0.005814
46131,Newark,50-005-46131,Carroll,ASP,0.002907
46131,Newark,50-005-46131,Huber,AVP,0.002907
46131,Newark,50-005-46131,Blankenship,CST,0.002907
46131,Newark,50-005-46131,Hawkins,Grn,0.002907
46131,Newark,50-005-46131,Duncan,Ind,0.002907
46131,Newark,50-005-46131,Scalf,Ind,0.002907
46131,Newark,50-005-46131,West,Ind,0.002907
46131,Newark,50-005-46131,De La Fuente,ALP,0.0
46131,Newark,50-005-46131,Segal,BdR,0.0
46131,Newark,50-005-46131,Kopitke,Ind,0.0
46131,Newark,50-005-46131,La Riva,LUn,0.0
46131,Newark,50-005-46131,Swing,Oth,0.0
46131,Newark,50-005-46131,Collins,Pro,0.0
46131,Newark,50-005-46131,Kennedy,SWP,0.0
46131,Newark,50-005-46131,Pierce,Una,0.0
46132,Newbury,50-017-46132,Biden,Dem,0.562706
46132,Newbury,50-017-46132,Trump,GOP,0.40429
46132,Newbury,50-017-46132,Jorgensen,Lib,0.009901
46132,Newbury,50-017-46132,West,Ind,0.005776
46132,Newbury,50-017-46132,Hawkins,Grn,0.0033
46132,Newbury,50-017-46132,LaFontaine,Ind,0.0033
46132,Newbury,50-017-46132,Paige,Ind,0.002475
46132,Newbury,50-017-46132,Segal,BdR,0.00165
46132,Newbury,50-017-46132,Blankenship,CST,0.00165
46132,Newbury,50-017-46132,Duncan,Ind,0.000825
46132,Newbury,50-017-46132,Scalf,Ind,0.000825
46132,Newbury,50-017-46132,La Riva,LUn,0.000825
46132,Newbury,50-017-46132,McCormic,Oth,0.000825
46132,Newbury,50-017-46132,Swing,Oth,0.000825
46132,Newbury,50-017-46132,Collins,Pro,0.000825
46132,Newbury,50-017-46132,De La Fuente,ALP,0.0
46132,Newbury,50-017-46132,Carroll,ASP,0.0
46132,Newbury,50-017-46132,Huber,AVP,0.0
46132,Newbury,50-017-46132,Kopitke,Ind,0.0
46132,Newbury,50-017-46132,Kennedy,SWP,0.0
46132,Newbury,50-017-46132,Pierce,Una,0.0
46133,Newfane,50-025-46133,Biden,Dem,0.74185
46133,Newfane,50-025-46133,Trump,GOP,0.229956
46133,Newfane,50-025-46133,Hawkins,Grn,0.009692
46133,Newfane,50-025-46133,Jorgensen,Lib,0.005286
46133,Newfane,50-025-46133,Paige,Ind,0.004405
46133,Newfane,50-025-46133,Swing,Oth,0.002643
46133,Newfane,50-025-46133,Blankenship,CST,0.001762
46133,Newfane,50-025-46133,West,Ind,0.001762
46133,Newfane,50-025-46133,Segal,BdR,0.000881
46133,Newfane,50-025-46133,Duncan,Ind,0.000881
46133,Newfane,50-025-46133,LaFontaine,Ind,0.000881
46133,Newfane,50-025-46133,De La Fuente,ALP,0.0
46133,Newfane,50-025-46133,Carroll,ASP,0.0
46133,Newfane,50-025-46133,Huber,AVP,0.0
46133,Newfane,50-025-46133,Kopitke,Ind,0.0
46133,Newfane,50-025-46133,Scalf,Ind,0.0
46133,Newfane,50-025-46133,La Riva,LUn,0.0
46133,Newfane,50-025-46133,McCormic,Oth,0.0
46133,Newfane,50-025-46133,Collins,Pro,0.0
46133,Newfane,50-025-46133,Kennedy,SWP,0.0
46133,Newfane,50-025-46133,Pierce,Una,0.0
46134,New Haven,50-001-46134,Biden,Dem,0.629948
46134,New Haven,50-001-46134,Trump,GOP,0.340792
46134,New Haven,50-001-46134,Jorgensen,Lib,0.010327
46134,New Haven,50-001-46134,Paige,Ind,0.008606
46134,New Haven,50-001-46134,West,Ind,0.003442
46134,New Haven,50-001-46134,LaFontaine,Ind,0.002582
46134,New Haven,50-001-46134,Huber,AVP,0.000861
46134,New Haven,50-001-46134,Hawkins,Grn,0.000861
46134,New Haven,50-001-46134,Scalf,Ind,0.000861
46134,New Haven,50-001-46134,La Riva,LUn,0.000861
46134,New Haven,50-001-46134,Kennedy,SWP,0.000861
46134,New Haven,50-001-46134,De La Fuente,ALP,0.0
46134,New Haven,50-001-46134,Carroll,ASP,0.0
46134,New Haven,50-001-46134,Segal,BdR,0.0
46134,New Haven,50-001-46134,Blankenship,CST,0.0
46134,New Haven,50-001-46134,Duncan,Ind,0.0
46134,New Haven,50-001-46134,Kopitke,Ind,0.0
46134,New Haven,50-001-46134,Swing,Oth,0.0
46134,New Haven,50-001-46134,McCormic,Oth,0.0
46134,New Haven,50-001-46134,Collins,Pro,0.0
46134,New Haven,50-001-46134,Pierce,Una,0.0
46135,Newport City,50-019-46135,Biden,Dem,0.563865
46135,Newport City,50-019-46135,Trump,GOP,0.41321
46135,Newport City,50-019-46135,West,Ind,0.004367
46135,Newport City,50-019-46135,Jorgensen,Lib,0.004367
46135,Newport City,50-019-46135,LaFontaine,Ind,0.003275
46135,Newport City,50-019-46135,Hawkins,Grn,0.002729
46135,Newport City,50-019-46135,Paige,Ind,0.002729
46135,Newport City,50-019-46135,Swing,Oth,0.001638
46135,Newport City,50-019-46135,Kennedy,SWP,0.001638
46135,Newport City,50-019-46135,Blankenship,CST,0.001092
46135,Newport City,50-019-46135,McCormic,Oth,0.000546
46135,Newport City,50-019-46135,Collins,Pro,0.000546
46135,Newport City,50-019-46135,De La Fuente,ALP,0.0
46135,Newport City,50-019-46135,Carroll,ASP,0.0
46135,Newport City,50-019-46135,Huber,AVP,0.0
46135,Newport City,50-019-46135,Segal,BdR,0.0
46135,Newport City,50-019-46135,Scalf,Ind,0.0
46135,Newport City,50-019-46135,Kopitke,Ind,0.0
46135,Newport City,50-019-46135,Duncan,Ind,0.0
46135,Newport City,50-019-46135,La Riva,LUn,0.0
46135,Newport City,50-019-46135,Pierce,Una,0.0
46136,Newport Town,50-019-46136,Trump,GOP,0.538262
46136,Newport Town,50-019-46136,Biden,Dem,0.442283
46136,Newport Town,50-019-46136,Jorgensen,Lib,0.007782
46136,Newport Town,50-019-46136,Paige,Ind,0.003891
46136,Newport Town,50-019-46136,Carroll,ASP,0.002594
46136,Newport Town,50-019-46136,Hawkins,Grn,0.001297
46136,Newport Town,50-019-46136,LaFontaine,Ind,0.001297
46136,Newport Town,50-019-46136,West,Ind,0.001297
46136,Newport Town,50-019-46136,Swing,Oth,0.001297
46136,Newport Town,50-019-46136,De La Fuente,ALP,0.0
46136,Newport Town,50-019-46136,Huber,AVP,0.0
46136,Newport Town,50-019-46136,Segal,BdR,0.0
46136,Newport Town,50-019-46136,Blankenship,CST,0.0
46136,Newport Town,50-019-46136,Duncan,Ind,0.0
46136,Newport Town,50-019-46136,Scalf,Ind,0.0
46136,Newport Town,50-019-46136,Kopitke,Ind,0.0
46136,Newport Town,50-019-46136,La Riva,LUn,0.0
46136,Newport Town,50-019-46136,McCormic,Oth,0.0
46136,Newport Town,50-019-46136,Collins,Pro,0.0
46136,Newport Town,50-019-46136,Kennedy,SWP,0.0
46136,Newport Town,50-019-46136,Pierce,Una,0.0
46137,Northfield,50-023-46137,Biden,Dem,0.615259
46137,Northfield,50-023-46137,Trump,GOP,0.341493
46137,Northfield,50-023-46137,Jorgensen,Lib,0.018768
46137,Northfield,50-023-46137,Paige,Ind,0.007344
46137,Northfield,50-023-46137,West,Ind,0.005712
46137,Northfield,50-023-46137,Hawkins,Grn,0.002856
46137,Northfield,50-023-46137,LaFontaine,Ind,0.002856
46137,Northfield,50-023-46137,Collins,Pro,0.002448
46137,Northfield,50-023-46137,Blankenship,CST,0.001224
46137,Northfield,50-023-46137,Carroll,ASP,0.000816
46137,Northfield,50-023-46137,Scalf,Ind,0.000408
46137,Northfield,50-023-46137,Swing,Oth,0.000408
46137,Northfield,50-023-46137,Kennedy,SWP,0.000408
46137,Northfield,50-023-46137,De La Fuente,ALP,0.0
46137,Northfield,50-023-46137,Huber,AVP,0.0
46137,Northfield,50-023-46137,Segal,BdR,0.0
46137,Northfield,50-023-46137,Kopitke,Ind,0.0
46137,Northfield,50-023-46137,Duncan,Ind,0.0
46137,Northfield,50-023-46137,La Riva,LUn,0.0
46137,Northfield,50-023-46137,McCormic,Oth,0.0
46137,Northfield,50-023-46137,Pierce,Una,0.0
46138,North Hero,50-013-46138,Biden,Dem,0.616046
46138,North Hero,50-013-46138,Trump,GOP,0.358166
46138,North Hero,50-013-46138,Hawkins,Grn,0.005731
46138,North Hero,50-013-46138,Paige,Ind,0.004298
46138,North Hero,50-013-46138,West,Ind,0.004298
46138,North Hero,50-013-46138,Jorgensen,Lib,0.004298
46138,North Hero,50-013-46138,LaFontaine,Ind,0.002865
46138,North Hero,50-013-46138,Huber,AVP,0.001433
46138,North Hero,50-013-46138,Blankenship,CST,0.001433
46138,North Hero,50-013-46138,Duncan,Ind,0.001433
46138,North Hero,50-013-46138,De La Fuente,ALP,0.0
46138,North Hero,50-013-46138,Carroll,ASP,0.0
46138,North Hero,50-013-46138,Segal,BdR,0.0
46138,North Hero,50-013-46138,Scalf,Ind,0.0
46138,North Hero,50-013-46138,Kopitke,Ind,0.0
46138,North Hero,50-013-46138,La Riva,LUn,0.0
46138,North Hero,50-013-46138,McCormic,Oth,0.0
46138,North Hero,50-013-46138,Swing,Oth,0.0
46138,North Hero,50-013-46138,Collins,Pro,0.0
46138,North Hero,50-013-46138,Kennedy,SWP,0.0
46138,North Hero,50-013-46138,Pierce,Una,0.0
46139,Norton,50-009-46139,Trump,GOP,0.574074
46139,Norton,50-009-46139,Biden,Dem,0.407407
46139,Norton,50-009-46139,Paige,Ind,0.018519
46139,Norton,50-009-46139,De La Fuente,ALP,0.0
46139,Norton,50-009-46139,Carroll,ASP,0.0
46139,Norton,50-009-46139,Huber,AVP,0.0
46139,Norton,50-009-46139,Segal,BdR,0.0
46139,Norton,50-009-46139,Blankenship,CST,0.0
46139,Norton,50-009-46139,Hawkins,Grn,0.0
46139,Norton,50-009-46139,Duncan,Ind,0.0
46139,Norton,50-009-46139,LaFontaine,Ind,0.0
46139,Norton,50-009-46139,Kopitke,Ind,0.0
46139,Norton,50-009-46139,Scalf,Ind,0.0
46139,Norton,50-009-46139,West,Ind,0.0
46139,Norton,50-009-46139,Jorgensen,Lib,0.0
46139,Norton,50-009-46139,La Riva,LUn,0.0
46139,Norton,50-009-46139,McCormic,Oth,0.0
46139,Norton,50-009-46139,Swing,Oth,0.0
46139,Norton,50-009-46139,Collins,Pro,0.0
46139,Norton,50-009-46139,Kennedy,SWP,0.0
46139,Norton,50-009-46139,Pierce,Una,0.0
46140,Norwich,50-027-46140,Biden,Dem,0.902924
46140,Norwich,50-027-46140,Trump,GOP,0.082261
46140,Norwich,50-027-46140,Jorgensen,Lib,0.005068
46140,Norwich,50-027-46140,Hawkins,Grn,0.003119
46140,Norwich,50-027-46140,West,Ind,0.002339
46140,Norwich,50-027-46140,LaFontaine,Ind,0.001559
46140,Norwich,50-027-46140,Carroll,ASP,0.00117
46140,Norwich,50-027-46140,Paige,Ind,0.00117
46140,Norwich,50-027-46140,Blankenship,CST,0.00039
46140,Norwich,50-027-46140,De La Fuente,ALP,0.0
46140,Norwich,50-027-46140,Huber,AVP,0.0
46140,Norwich,50-027-46140,Segal,BdR,0.0
46140,Norwich,50-027-46140,Kopitke,Ind,0.0
46140,Norwich,50-027-46140,Scalf,Ind,0.0
46140,Norwich,50-027-46140,Duncan,Ind,0.0
46140,Norwich,50-027-46140,La Riva,LUn,0.0
46140,Norwich,50-027-46140,McCormic,Oth,0.0
46140,Norwich,50-027-46140,Swing,Oth,0.0
46140,Norwich,50-027-46140,Collins,Pro,0.0
46140,Norwich,50-027-46140,Kennedy,SWP,0.0
46140,Norwich,50-027-46140,Pierce,Una,0.0
46141,Orange,50-017-46141,Trump,GOP,0.535537
46141,Orange,50-017-46141,Biden,Dem,0.431405
46141,Orange,50-017-46141,Jorgensen,Lib,0.01157
46141,Orange,50-017-46141,Paige,Ind,0.006612
46141,Orange,50-017-46141,Carroll,ASP,0.003306
46141,Orange,50-017-46141,Scalf,Ind,0.003306
46141,Orange,50-017-46141,Collins,Pro,0.003306
46141,Orange,50-017-46141,Blankenship,CST,0.001653
46141,Orange,50-017-46141,LaFontaine,Ind,0.001653
46141,Orange,50-017-46141,West,Ind,0.001653
46141,Orange,50-017-46141,De La Fuente,ALP,0.0
46141,Orange,50-017-46141,Huber,AVP,0.0
46141,Orange,50-017-46141,Segal,BdR,0.0
46141,Orange,50-017-46141,Hawkins,Grn,0.0
46141,Orange,50-017-46141,Duncan,Ind,0.0
46141,Orange,50-017-46141,Kopitke,Ind,0.0
46141,Orange,50-017-46141,La Riva,LUn,0.0
46141,Orange,50-017-46141,McCormic,Oth,0.0
46141,Orange,50-017-46141,Swing,Oth,0.0
46141,Orange,50-017-46141,Kennedy,SWP,0.0
46141,Orange,50-017-46141,Pierce,Una,0.0
46142,Orwell,50-001-46142,Biden,Dem,0.490642
46142,Orwell,50-001-46142,Trump,GOP,0.469251
46142,Orwell,50-001-46142,Paige,Ind,0.009358
46142,Orwell,50-001-46142,Jorgensen,Lib,0.009358
46142,Orwell,50-001-46142,LaFontaine,Ind,0.005348
46142,Orwell,50-001-46142,Hawkins,Grn,0.004011
46142,Orwell,50-001-46142,Carroll,ASP,0.002674
46142,Orwell,50-001-46142,Duncan,Ind,0.002674
46142,Orwell,50-001-46142,West,Ind,0.002674
46142,Orwell,50-001-46142,Blankenship,CST,0.001337
46142,Orwell,50-001-46142,La Riva,LUn,0.001337
46142,Orwell,50-001-46142,Swing,Oth,0.001337
46142,Orwell,50-001-46142,De La Fuente,ALP,0.0
46142,Orwell,50-001-46142,Huber,AVP,0.0
46142,Orwell,50-001-46142,Segal,BdR,0.0
